#tag,sec
_ignored,2.00108
lbm2euler,0.00118732
load_obs,0.255348
mpi_barrier,0.142997
mpi_xk,0.016921
mpi_xsol,0.19423
mpi_yk,0.0779147
pack_xk,0.0238466
pack_yk,0.00458884
set_yo,0.0171454
solve,0.117821
solve_comm_ovlp,0.829963
update_xk,0.00286913
