#tag,sec
_ignored,2.00583
lbm2euler,0.00117731
load_obs,0.265615
mpi_barrier,0.184728
mpi_xk,0.0166836
mpi_xsol,0.189804
mpi_yk,0.0654595
pack_xk,0.0258896
pack_yk,0.0044713
set_yo,0.0164866
solve,0.11415
solve_comm_ovlp,0.792994
update_xk,0.00277853
