#tag,sec
_ignored,2.00707
lbm2euler,0.00116444
load_obs,0.264916
mpi_barrier,0.16989
mpi_xk,0.0166969
mpi_xsol,0.188558
mpi_yk,0.0687749
pack_xk,0.0233204
pack_yk,0.00450873
set_yo,0.0213039
solve,0.114849
solve_comm_ovlp,0.802277
update_xk,0.00273609
