#tag,sec
_ignored,2.00585
lbm2euler,0.00119829
load_obs,0.265434
mpi_barrier,0.1527
mpi_xk,0.0162296
mpi_xsol,0.189477
mpi_yk,0.0693028
pack_xk,0.0221798
pack_yk,0.00458217
set_yo,0.0179367
solve,0.117235
solve_comm_ovlp,0.820874
update_xk,0.00285411
